
                        S T E P       1


                                INCREMENT    11


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       330 -1.968394E-08  1.853580E-08 -6.960704E-05
       331 -2.004356E-08  1.964828E-08 -6.389095E-05
       332 -2.058045E-08  2.076408E-08 -5.713355E-05
       333 -2.131025E-08  2.188285E-08 -4.940046E-05
       334 -2.223872E-08  2.300459E-08 -4.077677E-05
       335 -2.335886E-08  2.412998E-08 -3.137095E-05
       336 -2.464756E-08  2.526086E-08 -2.131970E-05
       337 -2.606216E-08  2.640089E-08 -1.079189E-05
       338 -2.753521E-08  2.755622E-08  0.000000E+00
       339 -1.254030E-08 -2.615204E-10  0.000000E+00
       340 -1.404204E-08  8.890002E-10 -1.079188E-05
       341 -1.548138E-08  2.022680E-09 -2.131970E-05
       342 -1.678925E-08  3.146196E-09 -3.137095E-05
       343 -1.792222E-08  4.263797E-09 -4.077677E-05
       344 -1.885728E-08  5.377911E-09 -4.940046E-05
       345 -1.958824E-08  6.489674E-09 -5.713354E-05
       346 -2.012219E-08  7.599361E-09 -6.389094E-05
       347 -2.047629E-08  8.706729E-09 -6.960704E-05
       348 -2.067527E-08  9.811275E-09 -7.423221E-05
       349 -2.074920E-08  1.091241E-08 -7.773008E-05
       350 -2.073191E-08  1.200960E-08 -8.007526E-05
       351 -2.065960E-08  1.310239E-08 -8.125172E-05
       352 -2.056972E-08  1.419048E-08 -8.125172E-05
       353 -2.049997E-08  1.527376E-08 -8.007526E-05
       354 -2.048745E-08  1.635224E-08 -7.773008E-05
       355 -2.056758E-08  1.742614E-08 -7.423221E-05
       356 -2.077310E-08  1.849578E-08 -6.960704E-05
       357 -2.113273E-08  1.956163E-08 -6.389095E-05
       358 -2.166962E-08  2.062416E-08 -5.713355E-05
       359 -2.239942E-08  2.168371E-08 -4.940046E-05
       360 -2.332788E-08  2.274030E-08 -4.077677E-05
       361 -2.444802E-08  2.379325E-08 -3.137095E-05
       362 -2.573672E-08  2.484069E-08 -2.131970E-05
       363 -2.715133E-08  2.587899E-08 -1.079189E-05
       364 -2.862437E-08  2.690199E-08  0.000000E+00
       365 -1.377263E-08 -7.729291E-10  0.000000E+00
       366 -1.523841E-08  4.955952E-10 -1.064064E-05
       367 -1.664245E-08  1.714315E-09 -2.101998E-05
       368 -1.791806E-08  2.903039E-09 -3.092818E-05
       369 -1.902348E-08  4.074362E-09 -4.019874E-05
       370 -1.993676E-08  5.235482E-09 -4.869718E-05
       371 -2.065216E-08  6.389768E-09 -5.631690E-05
       372 -2.117675E-08  7.538052E-09 -6.297443E-05
       373 -2.152726E-08  8.679644E-09 -6.860546E-05
       374 -2.172767E-08  9.813092E-09 -7.316142E-05
       375 -2.180712E-08  1.093671E-08 -7.660673E-05
       376 -2.179835E-08  1.204894E-08 -7.891656E-05
       377 -2.173641E-08  1.314850E-08 -8.007526E-05
       378 -2.165755E-08  1.423454E-08 -8.007526E-05
       379 -2.159832E-08  1.530666E-08 -7.891656E-05
       380 -2.159459E-08  1.636493E-08 -7.660673E-05
       381 -2.168070E-08  1.740988E-08 -7.316142E-05
       382 -2.188830E-08  1.844247E-08 -6.860546E-05
       383 -2.224516E-08  1.946394E-08 -6.297443E-05
       384 -2.277367E-08  2.047562E-08 -5.631690E-05
       385 -2.348892E-08  2.147852E-08 -4.869719E-05
       386 -2.439651E-08  2.247263E-08 -4.019875E-05
       387 -2.548978E-08  2.345595E-08 -3.092818E-05
       388 -2.674652E-08  2.442307E-08 -2.101999E-05
       389 -2.812577E-08  2.536331E-08 -1.064064E-05
       390 -2.956253E-08  2.625852E-08  0.000000E+00
       391 -1.513786E-08 -1.249893E-09  0.000000E+00
       392 -1.653343E-08  1.226546E-10 -1.033882E-05
       393 -1.786858E-08  1.414576E-09 -2.042194E-05
       394 -1.908130E-08  2.658143E-09 -3.004476E-05
       395 -2.013311E-08  3.873847E-09 -3.904562E-05
       396 -2.100411E-08  5.073394E-09 -4.729436E-05
       397 -2.168947E-08  6.262276E-09 -5.468817E-05
       398 -2.219615E-08  7.441893E-09 -6.114675E-05
       399 -2.254005E-08  8.611218E-09 -6.660838E-05
       400 -2.274365E-08  9.768037E-09 -7.102655E-05
       401 -2.283424E-08  1.090978E-08 -7.436724E-05
       402 -2.284245E-08  1.203407E-08 -7.660673E-05
       403 -2.280105E-08  1.313897E-08 -7.773008E-05
       404 -2.274401E-08  1.422316E-08 -7.773008E-05
       405 -2.270555E-08  1.528597E-08 -7.660673E-05
       406 -2.271928E-08  1.632743E-08 -7.436724E-05
       407 -2.281734E-08  1.734822E-08 -7.102656E-05
       408 -2.302932E-08  1.834965E-08 -6.660838E-05
       409 -2.338115E-08  1.933346E-08 -6.114675E-05
       410 -2.389365E-08  2.030157E-08 -5.468817E-05
       411 -2.458089E-08  2.125542E-08 -4.729437E-05
       412 -2.544808E-08  2.219493E-08 -3.904562E-05
       413 -2.648912E-08  2.311697E-08 -3.004476E-05
       414 -2.768363E-08  2.401297E-08 -2.042194E-05
       415 -2.899387E-08  2.486596E-08 -1.033882E-05
       416 -3.035975E-08  2.564677E-08  0.000000E+00
       417 -1.661580E-08 -1.670951E-09  0.000000E+00
       418 -1.791032E-08 -2.171858E-10 -9.887843E-06
       419 -1.914637E-08  1.128653E-09 -1.952845E-05
       420 -2.026875E-08  2.410190E-09 -2.872513E-05
       421 -2.124380E-08  3.655086E-09 -3.732347E-05
       422 -2.205456E-08  4.879124E-09 -4.519977E-05
       423 -2.269749E-08  6.089720E-09 -5.225682E-05
       424 -2.317937E-08  7.288845E-09 -5.841901E-05
       425 -2.351475E-08  8.475310E-09 -6.362841E-05
       426 -2.372394E-08  9.646436E-09 -6.784152E-05
       427 -2.383150E-08  1.079914E-08 -7.102655E-05
       428 -2.386498E-08  1.193058E-08 -7.316142E-05
       429 -2.385393E-08  1.303845E-08 -7.423221E-05
       430 -2.382900E-08  1.412111E-08 -7.423221E-05
       431 -2.382112E-08  1.517765E-08 -7.316142E-05
       432 -2.386068E-08  1.620789E-08 -7.102656E-05
       433 -2.397667E-08  1.721238E-08 -6.784152E-05
       434 -2.419574E-08  1.819233E-08 -6.362842E-05
       435 -2.454117E-08  1.914955E-08 -5.841901E-05
       436 -2.503155E-08  2.008602E-08 -5.225683E-05
       437 -2.567938E-08  2.100324E-08 -4.519978E-05
       438 -2.648926E-08  2.190097E-08 -3.732347E-05
       439 -2.745580E-08  2.277515E-08 -2.872513E-05
       440 -2.856111E-08  2.361482E-08 -1.952846E-05
       441 -2.977209E-08  2.439794E-08 -9.887844E-06
       442 -3.103582E-08  2.508603E-08  0.000000E+00
       443 -1.817693E-08 -2.016878E-09  0.000000E+00
       444 -1.934458E-08 -5.127756E-10 -9.289963E-06
       445 -2.045628E-08  8.608977E-10 -1.834412E-05
       446 -2.146559E-08  2.157619E-09 -2.697637E-05
       447 -2.234496E-08  3.411258E-09 -3.504197E-05
       448 -2.308123E-08  4.641071E-09 -4.242580E-05
       449 -2.367242E-08  5.856078E-09 -4.903795E-05
       450 -2.412497E-08  7.058766E-09 -5.480890E-05
       451 -2.445159E-08  8.248008E-09 -5.968562E-05
       452 -2.466970E-08  9.421093E-09 -6.362841E-05
       453 -2.480034E-08  1.057495E-08 -6.660838E-05
       454 -2.486718E-08  1.170680E-08 -6.860546E-05
       455 -2.489572E-08  1.281434E-08 -6.960704E-05
       456 -2.491249E-08  1.389587E-08 -6.960704E-05
       457 -2.494432E-08  1.495026E-08 -6.860546E-05
       458 -2.501760E-08  1.597692E-08 -6.660838E-05
       459 -2.515744E-08  1.697585E-08 -6.362842E-05
       460 -2.538685E-08  1.794764E-08 -5.968562E-05
       461 -2.572577E-08  1.889341E-08 -5.480890E-05
       462 -2.619002E-08  1.981454E-08 -4.903796E-05
       463 -2.679002E-08  2.071205E-08 -4.242580E-05
       464 -2.752947E-08  2.158522E-08 -3.504198E-05
       465 -2.840369E-08  2.242939E-08 -2.697637E-05
       466 -2.939774E-08  2.323222E-08 -1.834412E-05
       467 -3.048425E-08  2.396840E-08 -9.289964E-06
       468 -3.161949E-08  2.459273E-08  0.000000E+00
       469 -1.978339E-08 -2.271525E-09  0.000000E+00
       470 -2.080494E-08 -7.549835E-10 -8.548440E-06
       471 -2.177350E-08  6.144966E-10 -1.687558E-05
       472 -2.265295E-08  1.898506E-09 -2.480873E-05
       473 -2.342311E-08  3.136041E-09 -3.221520E-05
       474 -2.407538E-08  4.349028E-09 -3.899042E-05
       475 -2.460951E-08  5.547529E-09 -4.505341E-05
